query_id,room,query,title,product_url,image_url,description,price_text,price_num,source_site,category,relevance_score,why_it_matches,passes_filter,is_us_domain,scraped_at
ho_03,home_office,tall walnut bookshelf 5-shelf,"Hughes Tall Bookcases (34"") & Open/Closed Storage Cabinet (66"") Set",https://www.westelm.com/products/hughes-tall-bookcases-and-low-bookcase-set-f468,,"A set including tall bookcases (34"" wide) and an open/closed storage cabinet (66"" wide).","$ 1,399",1399.0,West Elm,Bookshelf Set,60,"This is a set of 'Tall Bookcases', matching the category and height preference. However, the material is not specified as walnut, and the number of shelves for a single unit is not explicitly 5.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Open Box: Mid-Century Bookshelf w/ Drawer (22"") - Acorn",https://www.westelm.com/products/open-box-mid-century-bookshelf-narrow-h1058-1412034,,"An open box mid-century bookshelf with a drawer, in an acorn finish.",$ 629.97,629.97,West Elm,Bookshelf,55,"This is a mid-century bookshelf with an acorn finish, which is similar to walnut. However, it includes a drawer and there's no explicit mention of it being tall or having 5 shelves.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Wallace Modular Low Shelf Unit (52""–72"")",https://www.westelm.com/products/wallace-low-bookshelf-h13284,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202605/0315/wallace-modular-low-shelf-unit-52-72-7-d.jpg,"This modular low shelf unit features kiln-dried oak veneer and solid mahogany legs, available in a 'Cool Walnut' finish, with adjustable shelves.",$ 699,699.0,West Elm,Shelf Unit,50,"This is a modular shelf unit available in a 'Cool Walnut' finish. However, it is described as a 'low shelf unit' and the number of shelves is not specified as 5.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,Dennett Modular Bookshelf,https://www.westelm.com/products/dennett-bookshelf-h12176,,A modular bookshelf.,$ 899,899.0,West Elm,Bookshelf,50,"This is a modular bookshelf, which matches the category. However, there is no information about it being tall, walnut, or having 5 shelves.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Mid-Century Low Bookshelf (36"")",https://www.westelm.com/products/mid-century-low-shelf-acorn-h5334,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202603/1585/mid-century-low-bookshelf-36-4-c.jpg,"This mid-century low bookshelf features FSC®-certified wood, slim legs, and a stylish Acorn finish, inspired by American modern design.",$ 399,399.0,West Elm,Bookshelf,40,"This is a mid-century bookshelf with an acorn finish, which is similar to walnut. However, it is explicitly described as a 'low bookshelf' and does not appear to have 5 shelves.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,Reclaimed Pine Wood Bookshelf,https://www.westelm.com/products/reclaimed-pine-wood-bookshelf-h3543,,A bookshelf made from reclaimed pine wood.,"$ 1,499",1499.0,West Elm,Bookshelf,40,"This is a bookshelf, but it is made of reclaimed pine wood, not walnut. There is no information about it being tall or having 5 shelves.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Parquet Open Shelf Unit (42"")",https://www.westelm.com/products/parquet-open-shelf-unit-f930,,"An open shelf unit with a 42"" height.",$ 999,999.0,West Elm,Shelf Unit,30,"This is an open shelf unit, but there is no information about it being walnut or having 5 shelves. Its 42"" height is also not explicitly 'tall'.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Otto Wall-Mounted Solid Wood Ladder Shelf (28"")",https://www.westelm.com/products/otto-wall-mounted-ladder-shelf-f185,,"A wall-mounted solid wood ladder shelf with a 28"" width.",$ 999,999.0,West Elm,Ladder Shelf,30,"This is a solid wood ladder shelf, but the wood type is not specified as walnut, and there's no mention of it being tall or having 5 shelves.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Blaine Shelf Unit w/ Storage (31.5"")",https://www.westelm.com/products/blaine-shelf-unit-w-storage-h12360,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202611/0018/blaine-shelf-unit-w-storage-315-c.jpg,"The Blaine Shelf Unit w/ Storage (31.5"") features a powder-coated ivory finish, 3 shelves, and a cabinet, designed for stylish and versatile entryway storage.",$ 699,699.0,West Elm,Shelf Unit,20,"This is a shelf unit with storage, but it has an ivory finish, not walnut, and only features 3 shelves, not 5. It's also described as entryway furniture.",True,True,2026-05-10T21:02:13
ho_03,home_office,tall walnut bookshelf 5-shelf,"Mid-Century Console & Hutch Set (40"")",https://www.westelm.com/products/mid-century-media-tower-console-set-one-acorn-h580,,"A mid-century console and hutch set with a 40"" height.","$ 1,648",1648.0,West Elm,Console & Hutch Set,20,"This is a console and hutch set, not primarily a bookshelf. There is no information about it being walnut or having 5 shelves.",True,True,2026-05-10T21:02:13
ho_04,home_office,adjustable LED desk lamp matte black,LightCorp Tino Desk Lamp,https://www.westelm.com/products/lightcorp-tino-desk-lamp-h10774,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202602/0070/lightcorp-tino-desk-lamp-d.jpg,"Illuminate your workspace with the LightCorp Tino Desk Lamp, featuring an integrated, long-lasting LED bulb, energy-saving inactivity sensor, and adjustable brightness with touch control. Part of a collaboration with LightCorp®.",$ 289,289.0,West Elm,Desk Lamp,75,"This is an LED desk lamp with adjustable brightness. The product image suggests a dark, potentially matte black finish. While physical adjustability is not explicitly stated, it is a desk lamp.",True,True,2026-05-10T21:07:48
ho_04,home_office,adjustable LED desk lamp matte black,Modern Deco LED Wireless Charging & USB Task Lamp,https://www.westelm.com/products/modern-deco-led-charging-table-lamp-usb-h3954,https://assets.weimgs.com/weimgs/ab/images/wcm/products/202615/0015/modern-deco-led-wireless-charging-usb-task-lamp-d.jpg,"A stylish and energy-efficient LED task lamp, suitable for a desk, featuring an integrated wireless charging pad and USB port. It's Contract Grade and built to last, perfect for your bedside, on your desk, or in the family room. Provides a full charge in 2-3 hours.",$ 199,199.0,West Elm,Task Lamp,65,"This is an LED task lamp, suitable for a desk, and the product image shows a dark, likely matte black finish. However, adjustability (physical or brightness) is not explicitly mentioned in the description.",True,True,2026-05-10T21:07:48
ho_05,home_office,framed minimalist wall art,"""Brush Stroke"" Framed Textile Art by Minted for West Elm",https://www.westelm.com/products/brush-stroke-framed-textile-art-by-minted-for-west-elm-d15084/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202547/0080/brush-stroke-framed-textile-art-by-minted-for-west-elm-d.jpg,"This soft textile artwork features a modern white wooden frame and vertical display, highlighting its modern, minimalist appeal through brush strokes.",$ 520,520.0,West Elm,Wall Art,100,"Explicitly described as having a 'modern, minimalist appeal' with brush strokes, and comes framed.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Layered Paper Composition Wall Art,https://www.westelm.com/products/layered-paper-composition-wall-art-d17197/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202615/0060/layered-paper-composition-wall-art-d.jpg,"Elevate your space with this giclee canvas art, featuring a wood frame and neutral layered paper composition that adds intrigue to a room.",$ 449,449.0,West Elm,Wall Art,95,"Features a wood frame and neutral layered paper composition, aligning with a minimalist aesthetic.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Leaving Spaces Framed Wall Art,https://www.westelm.com/products/leaving-spaces-framed-wall-art-d17580/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202604/0015/leaving-spaces-framed-wall-art-d.jpg,"This framed watercolor print adds a calming presence to any wall with its striking colors and neutral, abstract design.",$ 449,449.0,West Elm,Wall Art,95,"A framed watercolor print with a neutral, abstract design that creates a calming, minimalist aesthetic.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Paper Folding IV Framed Wall Art,https://www.westelm.com/products/paper-folding-4-wall-art-w4455/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202605/0107/paper-folding-iv-framed-wall-art-d.jpg,"Unique art with an abstract, origami-inspired design on matte paper, presented in a wooden frame and easy to hang.",$ 375,375.0,West Elm,Wall Art,95,"Features an abstract, origami-inspired design with a wooden frame, fitting a minimalist style.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,42 Pressed Scape Abstract Wall Art - 3,https://www.westelm.com/products/lcl-42-pressed-scape-abstract-wall-art-3-d9267/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202611/0042/42-pressed-scape-abstract-wall-art-3-d.jpg,"Handcrafted from cotton stock and birchwood, this dimensional work of art takes inspiration from abstract landscapes, made from ripped paper, offering a unique touch.",$ 325,325.0,West Elm,Wall Art,90,"Features an abstract, dimensional design made from ripped paper, offering a minimalist and textural aesthetic, and is mounted on birchwood.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Change Framed Wall Art by Dan Hobday,https://www.westelm.com/products/change-wall-art-by-dan-hobday-w4477/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202617/0084/img21c.jpg,"Original abstract artwork by Dan Hobday, presented in a maple wood frame, designed to add bold designs to any bare wall.",$ 798,798.0,West Elm,Wall Art,90,"Features abstract artwork by Dan Hobday in a maple wood frame, aligning with a modern minimalist aesthetic.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Blue Layered Curves Framed Canvas Wall Art,https://www.westelm.com/products/blue-layered-curves-framed-canvas-wall-art-d16097/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202611/0047/blue-layered-curves-framed-canvas-wall-art-d.jpg,"This museum-quality print features a sleek white wooden frame, designed to elevate any room with its rich colors and fine details, perfect for modern decor.",$ 479,479.0,West Elm,Wall Art,85,"Features a sleek white wooden frame and a modern design with layered curves, suitable for a minimalist space.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Wake III Framed Wall Art by Minted for West Elm,https://www.westelm.com/products/minted-for-west-elm-wake-i-w1717/,https://assets.weimgs.com/weimgs/rk/images/wcm/products/202547/0084/wake-iii-framed-wall-art-by-minted-for-west-elm-d.jpg,"Artwork by Lindsay Megahed, this beautiful watercolor adds soft, dreamy style to a room, featuring premium plexiglass and three frame options.",$ 94,94.0,West Elm,Wall Art,80,"A framed watercolor print with a soft, dreamy style that can complement a minimalist decor.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Paper Land Framed Wall Art by Dan Hobday,https://www.westelm.com/products/paper-land-framed-wall-art-by-dan-hobday-d18305/,,"Framed wall art by artist Dan Hobday, known for his abstract and minimalist designs.",$ 549,549.0,West Elm,Wall Art,80,"It is framed wall art by artist Dan Hobday, whose work often features abstract and minimalist designs.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Abstract Ombre 11 Wall Art by Roseanne Kenny,https://www.westelm.com/products/abstract-ombre-11-wall-art-by-roseanne-kenny-d18767/,,"Abstract ombre wall art by Roseanne Kenny, likely framed given the source and context.",$ 799,799.0,West Elm,Wall Art,75,"Features an abstract ombre design, which can align with a minimalist aesthetic, and is likely framed given the source.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Sanguine Dream Framed Canvas Wall Art,https://www.westelm.com/products/sanguine-dream-framed-giclee-canvas-d16761/,,Framed canvas wall art with a 'Sanguine Dream' theme.,$ 579,579.0,West Elm,Wall Art,65,"It is framed canvas wall art, but the 'Sanguine Dream' theme doesn't explicitly indicate a minimalist style without further details.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,"""The Mountain Top"" Framed Textile Art by Minted for West Elm",https://www.westelm.com/products/mountain-top-framed-textile-art-by-minted-for-west-elm-d15091/,,Framed textile art with a 'Mountain Top' theme.,$ 498,498.0,West Elm,Wall Art,65,"It is framed textile art, but the 'Mountain Top' theme doesn't explicitly indicate a minimalist style without further details.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Carnegie Gigantic Framed Wall Art by Minted for West Elm,https://www.westelm.com/products/minted-for-west-elm-carnegie-gigantic-d7269/,,Framed wall art by Minted for West Elm.,$ 94,94.0,West Elm,Wall Art,60,"It is framed wall art, but lacks specific details to confirm a minimalist style.",True,True,2026-05-10T22:35:15
ho_05,home_office,framed minimalist wall art,Diagonal Tie-Dye Framed Wall Art,https://www.westelm.com/products/diagnola-tie-dye-framed-wall-art-d16422/,,Framed wall art featuring a diagonal tie-dye pattern.,$ 649,649.0,West Elm,Wall Art,30,"It is framed wall art, but the 'tie-dye' style is generally not considered minimalist.",True,True,2026-05-10T22:35:15
